year,cluster,cluster_name,n_preprints,n_articles,n_books_and_chapters
2008,28,algebraic geometry; optimal transportation; algebraic variety,3.0965624383741357,21.67593706861895,3.0965624383741357
2012,3,innovation; foresight; knowledge management,85.30342260513764,210.74099698481456,210.25242505646415
2012,8,internet of things; information retrieval; knowledge extraction,3.943543977153454,80.41477394850506,77.25061075345845
2012,25,life expectancy; global health; quality of life,10.719839662511333,69.45578283442877,10.499424668531327
2012,12,life satisfaction; educational policy; social identity,56.831403544549545,186.95160652594134,151.9614240899757
2012,20,linear programming; financial markets; stock market,34.52530142273301,43.63105865737066,21.208288174469285
2012,16,molecular dynamics; magnetic field; quantum theory,0,173.33098684052024,3.7177714804054687
2012,27,molecular modeling; mass spectrometry; gene expression,3.7105539757081147,45.54435634273609,3.943543977153454
2012,15,monopolistic competition; corporate governance; monetary policy,74.97304795337872,150.6566043159204,74.15307754792737
2012,24,national identity; social movements; political economy,43.55105479979425,231.7924359649925,152.96502432132635
2012,1,natural language processing; computational linguistics; digital humanities,20.88856969403717,125.77412859150196,149.9752091531087
2012,14,phase transition; numerical methods; earth rotation,11.30821032374658,134.1156508650629,21.9233957723066
2012,21,radiation effects; circuit simulation; high energy physics,3.943543977153454,86.98684106727877,46.705959669375765
2012,7,russian regions; intellectual property; health care policy,95.0125319263403,281.0559771978912,177.7515331955498
2012,0,urban studies; philosophy of history; cultural sociology,22.06026448695222,102.95092438906552,96.53312168988451
2013,28,algebraic geometry; optimal transportation; algebraic variety,234.11624166686948,300.71349818608917,39.49027158623393
2013,19,big data; cloud computing; software engineering,27.50052457144079,161.2653037131434,259.60281108010713
2013,5,blended learning; history of education; performance indicators,91.57043580925169,233.76456270932917,186.84462851456908
2013,11,brain mapping; motor cortex; visual perception,24.92162472427935,246.48053034882915,73.10071071850813
2013,6,carbon nanotubes; superplastic forming; magnetic fields,3.6471383660631504,118.88126345971104,47.619579943631386
2013,17,computational complexity; stochastic systems; combinatorial optimization,50.58808161792441,251.32922196400725,152.42661062541444
2013,18,computer science; system dynamics; decision support systems,95.86810314282357,274.62958815196424,166.0822448277919
2013,10,data mining; machine learning; artificial intelligence,17.869421261709906,197.73315320079007,257.63141823466634
2013,29,decision making; social networks analysis; social media,87.34296658533718,281.71242020790567,211.78777248781057
2013,4,diffusion processes; differential equations; chaotic flow,36.910964070872275,159.27931283291048,34.05008413595959
2013,26,dynamical systems; representation theory; tropical geometry,135.219233026577,263.0101769651494,42.29573740000038
2013,9,economic growth; international trade; income inequality,168.77335351445802,197.28689185328435,133.07331129766067
2013,23,global governance; international relations; foreign policy,55.07885701312462,198.76301944272194,122.82641385588455
2013,2,graph theory; computation theory; genetic algorithms,39.75064177773253,253.3257111922002,242.24896559213326
2013,13,higher education; social capital; public policy,199.24552979150548,388.6041322198254,229.76268414505418
2013,22,human capital; population dynamics; family policy,84.48928799027955,256.3593420941272,115.5488297083883
2013,3,innovation; foresight; knowledge management,164.5327881821724,195.8160460348648,256.14149595990835
2013,8,internet of things; information retrieval; knowledge extraction,14.216883685929325,80.0291738477421,139.97522328648128
2013,25,life expectancy; global health; quality of life,9.998094536560142,58.1539113413664,24.51927802256489
2013,12,life satisfaction; educational policy; social identity,111.40232946547202,223.67662193542628,118.21106603904458
2013,20,linear programming; financial markets; stock market,35.44643635593935,68.89839302556516,29.322421118049128
2013,16,molecular dynamics; magnetic field; quantum theory,14.930622880130123,191.99577412460067,18.267079924454073
2013,27,molecular modeling; mass spectrometry; gene expression,0,68.95785938148028,7.356746100430451
2013,15,monopolistic competition; corporate governance; monetary policy,148.88546966656452,153.52271145264623,69.02664192471627
2013,24,national identity; social movements; political economy,65.24296622970517,257.7072555793704,113.35146842093998
2013,1,natural language processing; computational linguistics; digital humanities,31.98106692561999,189.29544742307337,237.31625797467348
2013,14,phase transition; numerical methods; earth rotation,35.70597798969561,184.22690576413152,32.87016019389973
2013,21,radiation effects; circuit simulation; high energy physics,7.565958184614335,107.5055463519719,110.83286415319847
2013,7,russian regions; intellectual property; health care policy,164.34735179483323,367.9332343130077,185.56988989099938
2013,0,urban studies; philosophy of history; cultural sociology,40.50555716668909,206.7296610454098,114.21344775186223
2014,28,algebraic geometry; optimal transportation; algebraic variety,215.2564663406133,422.73225937456755,45.37996513993927
2014,19,big data; cloud computing; software engineering,27.41964433870371,209.07470709344238,254.1024749695937
2014,5,blended learning; history of education; performance indicators,103.4062838674347,260.78299427239966,222.7364621916774
2014,11,brain mapping; motor cortex; visual perception,38.70689699461342,319.2766883997244,47.1937412578738
2014,6,carbon nanotubes; superplastic forming; magnetic fields,3.95784663370815,207.0637659770655,61.131457039193236
2014,17,computational complexity; stochastic systems; combinatorial optimization,44.49662704673257,332.4936265822741,148.4234008425761
2014,18,computer science; system dynamics; decision support systems,73.9800528535053,361.9081908189157,162.8777177273955
2014,10,data mining; machine learning; artificial intelligence,7.108221858564682,309.8425071430003,269.4591632955428
2014,29,decision making; social networks analysis; social media,121.88716106304277,476.2187446543471,273.1235482631339
2014,4,diffusion processes; differential equations; chaotic flow,44.846393845823314,212.3066411809509,25.460465111370993
2014,26,dynamical systems; representation theory; tropical geometry,148.05819647079346,277.80034879624395,53.69069854291704
2014,9,economic growth; international trade; income inequality,124.43495024307359,304.4995057534492,90.25612592677331
2014,23,global governance; international relations; foreign policy,106.13765724103148,297.65681166061665,131.7958941857956
2014,2,graph theory; computation theory; genetic algorithms,60.301011004928604,342.7358991881086,270.49619681646703
2014,13,higher education; social capital; public policy,265.71031010067065,616.6206090644536,243.21504778539386
2014,22,human capital; population dynamics; family policy,138.8805073958547,384.2946104198677,128.36679083709254
2014,3,innovation; foresight; knowledge management,154.42916094055707,477.9214907212814,223.69019241467674
2014,8,internet of things; information retrieval; knowledge extraction,27.932419223682537,151.29342780217576,161.99727435572527
2014,25,life expectancy; global health; quality of life,25.798567329773036,128.27294797916437,30.301621037034593
2014,12,life satisfaction; educational policy; social identity,164.26360576246572,289.1425889514988,97.32452684629742
2014,20,linear programming; financial markets; stock market,17.772042156286936,96.99835910355479,38.60185186307317
2014,16,molecular dynamics; magnetic field; quantum theory,10.379197770364833,319.1563391843873,32.48099617845422
2014,27,molecular modeling; mass spectrometry; gene expression,14.556708956125645,120.20234866142195,17.97519344955167
2014,15,monopolistic competition; corporate governance; monetary policy,149.71863154991507,276.8787712456577,105.72602250190305
2014,24,national identity; social movements; political economy,136.92903568324152,358.3991941781493,175.22545632625963
2014,1,natural language processing; computational linguistics; digital humanities,61.10244829868905,230.91495954723808,229.2650272862751
2014,14,phase transition; numerical methods; earth rotation,24.04162033231918,238.89313038340285,87.72499349253005
2014,21,radiation effects; circuit simulation; high energy physics,3.339865611420271,140.8276222778713,155.1264187288696
2014,7,russian regions; intellectual property; health care policy,194.2531099445385,433.7249628580066,215.61394741066334
2014,0,urban studies; philosophy of history; cultural sociology,110.90520173699153,234.9474417122005,128.26633001009387
2015,28,algebraic geometry; optimal transportation; algebraic variety,173.83708651029838,418.85557658161656,37.72693463548269
2015,19,big data; cloud computing; software engineering,21.315214725556167,302.5843113535854,286.77297169860395
2015,5,blended learning; history of education; performance indicators,109.31295317222578,431.39172128470216,213.85808266035386
2015,11,brain mapping; motor cortex; visual perception,27.539027063076045,405.9984891715701,77.11818095815185
2015,6,carbon nanotubes; superplastic forming; magnetic fields,0,264.5863610311313,47.75732385725529
2015,17,computational complexity; stochastic systems; combinatorial optimization,91.47290122293485,410.3008419960264,171.98710575093708
2015,18,computer science; system dynamics; decision support systems,101.98875284585876,436.0835365914377,223.3058007640033
2015,10,data mining; machine learning; artificial intelligence,16.250191273692188,312.77860340009715,361.2259817813952
2015,29,decision making; social networks analysis; social media,132.75200890024882,478.1929741294276,298.4578534263868
2015,4,diffusion processes; differential equations; chaotic flow,45.393931266692675,264.79689821905345,30.658150970356644
2015,26,dynamical systems; representation theory; tropical geometry,151.5491286964727,255.8748475681752,60.73484042676949
2015,9,economic growth; international trade; income inequality,153.1418439212469,295.97559307727903,166.39869814627926
2015,23,global governance; international relations; foreign policy,82.60655444209323,339.4856361699301,153.44207855461306
2015,2,graph theory; computation theory; genetic algorithms,80.91557176379831,360.1810669389187,299.5678174563529
2015,13,higher education; social capital; public policy,247.0020114695237,617.8265873016549,345.3077497912286
2015,22,human capital; population dynamics; family policy,96.66861986887302,496.939156384983,191.7443266058409
2015,3,innovation; foresight; knowledge management,166.72675084110293,482.6951518008163,256.31255839246273
2015,8,internet of things; information retrieval; knowledge extraction,17.008614548418635,128.17565357098852,171.24870352410696
2015,25,life expectancy; global health; quality of life,29.429963642014183,152.43914615106908,17.175088210259116
2015,12,life satisfaction; educational policy; social identity,111.64773204548463,387.6198826308624,137.58748457576877
2015,20,linear programming; financial markets; stock market,29.362745089324832,88.44632570754234,59.32604161670145
2015,16,molecular dynamics; magnetic field; quantum theory,13.702055862071212,476.2484447678835,47.20535304712139
2015,27,molecular modeling; mass spectrometry; gene expression,7.336036910321944,181.79835639746207,21.588046583223665
2015,15,monopolistic competition; corporate governance; monetary policy,174.9344397063744,239.13580569351282,131.3751237620386
2015,24,national identity; social movements; political economy,75.73277331223782,447.2448448293962,178.47423863101844
2015,1,natural language processing; computational linguistics; digital humanities,111.03989111727057,315.8042558800028,296.4110258071212
2015,14,phase transition; numerical methods; earth rotation,24.83801361549668,346.1345932102262,105.14145101785894
2015,21,radiation effects; circuit simulation; high energy physics,17.879352383232128,195.15905087738727,108.47212253822903
2015,7,russian regions; intellectual property; health care policy,163.22769292826538,569.1090086614041,164.95364343507936
2015,0,urban studies; philosophy of history; cultural sociology,77.68804616545536,304.6094634821145,141.3312290384535
2016,28,algebraic geometry; optimal transportation; algebraic variety,209.97320456145084,486.3295529260279,28.67166150199549
2016,19,big data; cloud computing; software engineering,20.790932658151807,365.9565022924499,446.325758540704
2016,5,blended learning; history of education; performance indicators,71.44874104332447,508.6946597951851,258.2698356597541
2016,11,brain mapping; motor cortex; visual perception,33.464694218236126,573.9828548596746,108.83989204480287
2016,6,carbon nanotubes; superplastic forming; magnetic fields,7.227820901094146,357.6074166453597,92.60363492835599
2016,17,computational complexity; stochastic systems; combinatorial optimization,50.70310388066809,509.7556899273061,194.25830947706754
2016,18,computer science; system dynamics; decision support systems,98.31524018048844,481.17692545651914,326.35607969690125
2016,10,data mining; machine learning; artificial intelligence,17.506977295094863,425.7067647953505,408.1914556145065
2016,29,decision making; social networks analysis; social media,92.76717272877192,553.7600953933093,315.71257728329203
2016,4,diffusion processes; differential equations; chaotic flow,57.63229843085705,346.4464008329789,35.312137613121486
2016,26,dynamical systems; representation theory; tropical geometry,149.14698493613076,433.90687656094747,79.2160846388825
2016,9,economic growth; international trade; income inequality,108.26888432639282,396.08793992395135,147.702174887672
2016,23,global governance; international relations; foreign policy,71.68610805412773,451.8543989359288,189.39401759539064
2016,2,graph theory; computation theory; genetic algorithms,42.76524740747851,546.4665189366499,372.6060419698547
2016,13,higher education; social capital; public policy,149.6321772861531,795.9852781764528,497.36459565862197
2016,22,human capital; population dynamics; family policy,84.52415753318526,588.2153698159675,177.545633691285
2016,3,innovation; foresight; knowledge management,101.86147176996316,636.6121317841422,345.02444322412305
2016,8,internet of things; information retrieval; knowledge extraction,7.123608526202844,176.18724617911383,292.313239713635
2016,25,life expectancy; global health; quality of life,6.76676047911304,213.54171404020457,16.453087449927825
2016,12,life satisfaction; educational policy; social identity,79.02907591547134,536.5431456513214,112.40593858969893
2016,20,linear programming; financial markets; stock market,32.69051681730743,130.86281144093672,68.03897120028417
2016,16,molecular dynamics; magnetic field; quantum theory,13.490773020242427,544.3658380552065,59.35364978710509
2016,27,molecular modeling; mass spectrometry; gene expression,16.161990493919145,329.8404805612173,34.9049334227466
2016,15,monopolistic competition; corporate governance; monetary policy,91.67344788570617,324.59797071218344,125.68991939731684
2016,24,national identity; social movements; political economy,76.47260367546238,492.7276901346992,218.072748430448
2016,1,natural language processing; computational linguistics; digital humanities,34.721003867072554,391.44488082201167,311.6132735819576
2016,14,phase transition; numerical methods; earth rotation,28.06673094528167,536.4041452182995,107.1355745798969
2016,21,radiation effects; circuit simulation; high energy physics,18.56712583306802,354.15377701104467,278.87042061105274
2016,7,russian regions; intellectual property; health care policy,113.04543018817749,748.5823450279881,227.33589966076036
2016,0,urban studies; philosophy of history; cultural sociology,40.544994004294175,263.0000876855443,156.42521169649112
2017,28,algebraic geometry; optimal transportation; algebraic variety,148.4123406518578,393.97164848880095,43.052592236005175
2017,19,big data; cloud computing; software engineering,12.969606954387666,328.996747770427,468.8181663636901
2017,5,blended learning; history of education; performance indicators,61.02629792405387,479.1304200526551,176.6968402971284
2017,11,brain mapping; motor cortex; visual perception,45.94921729229905,584.52164637102,129.70538510634603
2017,6,carbon nanotubes; superplastic forming; magnetic fields,3.3008671046893006,387.8351144273115,106.21821736737826
2017,17,computational complexity; stochastic systems; combinatorial optimization,41.6713115139058,505.1870378653459,231.89482914163884
2017,18,computer science; system dynamics; decision support systems,73.22147603168726,559.3184605015774,369.66894728069104
2017,10,data mining; machine learning; artificial intelligence,46.66145735775479,405.49117819435486,432.43562820215976
2017,29,decision making; social networks analysis; social media,84.10748862127238,612.4426959396826,372.09821746644985
2017,4,diffusion processes; differential equations; chaotic flow,40.13559010494595,288.52628641619714,59.89822771785937
2017,26,dynamical systems; representation theory; tropical geometry,98.69000581825868,409.1056193622459,80.1474478430874
2017,9,economic growth; international trade; income inequality,83.86434200843185,463.8619286542872,151.0152215694778
2017,23,global governance; international relations; foreign policy,44.86826315546783,406.49073882556314,217.7313643383537
2017,2,graph theory; computation theory; genetic algorithms,42.576132849171316,483.6338056598687,406.9936332391254
2017,13,higher education; social capital; public policy,165.88619485893668,828.1644665718934,437.65832042483356
2017,22,human capital; population dynamics; family policy,85.42344001429724,582.0840883670135,181.68915138546
2017,3,innovation; foresight; knowledge management,87.43020037377808,687.5956410407769,359.12447799098067
2017,8,internet of things; information retrieval; knowledge extraction,10.164935097143124,170.14814473619853,207.19357128241072
2017,25,life expectancy; global health; quality of life,8.296861250867705,235.0306643654094,23.935694598656962
2017,12,life satisfaction; educational policy; social identity,51.59584578099928,455.47675429482763,145.42296189677575
2017,20,linear programming; financial markets; stock market,10.982357756537835,150.88940304450955,71.61678947246045
2017,16,molecular dynamics; magnetic field; quantum theory,6.719905027280106,464.6482474056055,75.35048813718306
2017,27,molecular modeling; mass spectrometry; gene expression,3.9029270960172626,224.85796311444682,49.80135328380509
2017,15,monopolistic competition; corporate governance; monetary policy,80.49362487418358,356.91901388174256,128.80714373478742
2017,24,national identity; social movements; political economy,54.036235391627045,514.8235959487027,242.6839002786041
2017,1,natural language processing; computational linguistics; digital humanities,62.90774888583821,384.6194367022934,320.18055857321554
2017,14,phase transition; numerical methods; earth rotation,28.61903309133065,455.52443473876235,109.58897236610703
2017,21,radiation effects; circuit simulation; high energy physics,6.28323272530424,324.95230000408674,238.10909601739732
2017,7,russian regions; intellectual property; health care policy,148.4606408549894,707.79436314928,284.6622847664759
2017,0,urban studies; philosophy of history; cultural sociology,49.45094533343625,341.5509239847692,121.79436584650783
2018,28,algebraic geometry; optimal transportation; algebraic variety,102.5792819144626,399.3737246731621,17.2094069682973
2018,19,big data; cloud computing; software engineering,16.00614760634331,226.6874230882451,304.9867551942111
2018,5,blended learning; history of education; performance indicators,25.819112403686738,310.6311925589193,175.7786799653197
2018,11,brain mapping; motor cortex; visual perception,32.93508943257947,387.7822758151611,98.01001604044141
2018,6,carbon nanotubes; superplastic forming; magnetic fields,0,350.00746636651326,51.01921469681131
2018,17,computational complexity; stochastic systems; combinatorial optimization,31.40198352163474,397.48023780044525,167.73876115283798
2018,18,computer science; system dynamics; decision support systems,33.40775150250561,388.72422043382124,278.70738957152093
2018,10,data mining; machine learning; artificial intelligence,18.95273279208243,262.56363215193056,331.6530418959873
2018,29,decision making; social networks analysis; social media,31.511901106708798,422.1052738138014,261.93899081974814
2018,4,diffusion processes; differential equations; chaotic flow,25.04480917172735,276.55016434562907,43.83432716733595
